sample_id,audio_duration,duration_group,mode,ttft_ms,asr_time_ms,llm_prefill_time_ms,error
multiwoz_PMUL4254_turn4,42.16,very_long,non-streaming,2305.40,2236.30,69.10,
multiwoz_MUL0711_turn4,42.45,very_long,streaming,1048.15,960.01,88.15,
multiwoz_MUL0711_turn4,42.45,very_long,non-streaming,2601.73,2533.37,68.36,
multiwoz_MUL1332_turn5,42.48,very_long,streaming,1518.02,1432.44,85.58,
multiwoz_MUL1332_turn5,42.48,very_long,non-streaming,2532.01,2461.83,70.18,
multiwoz_PMUL2590_turn5,43.50,very_long,streaming,698.51,618.64,79.88,
multiwoz_PMUL2590_turn5,43.50,very_long,non-streaming,2384.52,2313.70,70.81,
multiwoz_PMUL0085_turn4,43.58,very_long,streaming,1021.02,930.37,90.65,
multiwoz_PMUL0085_turn4,43.58,very_long,non-streaming,2717.34,2637.55,79.79,
crosswoz_10661_turn4,43.63,very_long,streaming,669.62,587.72,81.90,
crosswoz_10661_turn4,43.63,very_long,non-streaming,3217.54,3149.71,67.83,
multiwoz_PMUL2296_turn4,43.66,very_long,streaming,1607.80,1525.42,82.38,
multiwoz_PMUL2296_turn4,43.66,very_long,non-streaming,2716.45,2638.16,78.29,
crosswoz_8672_turn4,43.68,very_long,streaming,1499.08,1413.99,85.08,
crosswoz_8672_turn4,43.68,very_long,non-streaming,3327.38,3255.56,71.82,
crosswoz_10331_turn3,43.76,very_long,streaming,1801.45,1720.25,81.20,
crosswoz_10331_turn3,43.76,very_long,non-streaming,4346.86,4276.75,70.12,
multiwoz_MUL0023_turn4,43.92,very_long,streaming,680.14,599.43,80.71,
multiwoz_MUL0023_turn4,43.92,very_long,non-streaming,3064.72,2991.95,72.77,
crosswoz_11735_turn3,44.30,very_long,streaming,1206.11,1122.36,83.75,
crosswoz_11735_turn3,44.30,very_long,non-streaming,3308.93,3241.13,67.80,
multiwoz_PMUL4885_turn5,44.47,very_long,streaming,1104.34,1018.90,85.44,
multiwoz_PMUL4885_turn5,44.47,very_long,non-streaming,2833.43,2763.79,69.64,
crosswoz_9138_turn4,44.48,very_long,streaming,850.88,770.59,80.29,
crosswoz_9138_turn4,44.48,very_long,non-streaming,3223.15,3153.16,69.99,
multiwoz_PMUL2130_turn4,44.72,very_long,streaming,636.01,557.13,78.88,
multiwoz_PMUL2130_turn4,44.72,very_long,non-streaming,2672.08,2599.18,72.91,
crosswoz_9033_turn4,45.58,very_long,streaming,939.43,858.65,80.79,
crosswoz_9033_turn4,45.58,very_long,non-streaming,3373.43,3305.18,68.25,
crosswoz_8436_turn3,45.65,very_long,streaming,1717.38,1627.99,89.39,
crosswoz_8436_turn3,45.65,very_long,non-streaming,3277.50,3207.08,70.42,
multiwoz_PMUL0237_turn5,45.74,very_long,streaming,1068.82,984.35,84.47,
multiwoz_PMUL0237_turn5,45.74,very_long,non-streaming,2781.17,2711.23,69.94,
multiwoz_PMUL2175_turn6,45.79,very_long,streaming,1220.07,1135.14,84.93,
multiwoz_PMUL2175_turn6,45.79,very_long,non-streaming,2925.17,2843.98,81.19,
crosswoz_497_turn5,45.86,very_long,streaming,941.47,859.64,81.83,
crosswoz_497_turn5,45.86,very_long,non-streaming,3617.65,3547.65,70.00,
multiwoz_MUL1330_turn4,46.49,very_long,streaming,895.60,813.35,82.25,
multiwoz_MUL1330_turn4,46.49,very_long,non-streaming,2792.66,2722.46,70.20,
crosswoz_962_turn4,46.53,very_long,streaming,795.59,716.85,78.74,
crosswoz_962_turn4,46.53,very_long,non-streaming,4056.95,3987.34,69.61,
multiwoz_MUL2016_turn4,46.54,very_long,streaming,940.98,858.14,82.84,
multiwoz_MUL2016_turn4,46.54,very_long,non-streaming,2793.88,2724.21,69.68,
crosswoz_8907_turn4,46.73,very_long,streaming,1041.94,960.55,81.40,
crosswoz_8907_turn4,46.73,very_long,non-streaming,3325.02,3249.47,75.55,
multiwoz_PMUL0271_turn4,46.85,very_long,streaming,953.16,874.08,79.08,
multiwoz_PMUL0271_turn4,46.85,very_long,non-streaming,2972.25,2902.79,69.47,
crosswoz_11613_turn5,46.92,very_long,streaming,1068.64,987.14,81.50,
crosswoz_11613_turn5,46.92,very_long,non-streaming,3465.15,3396.11,69.05,
crosswoz_10382_turn4,46.93,very_long,streaming,625.11,539.34,85.77,
crosswoz_10382_turn4,46.93,very_long,non-streaming,3378.48,3306.46,72.03,
multiwoz_PMUL4612_turn5,47.23,very_long,streaming,959.05,878.74,80.31,
multiwoz_PMUL4612_turn5,47.23,very_long,non-streaming,2742.46,2667.99,74.47,
crosswoz_10296_turn4,47.28,very_long,streaming,1708.55,1624.21,84.34,
crosswoz_10296_turn4,47.28,very_long,non-streaming,3576.16,3507.76,68.40,
crosswoz_8707_turn4,47.44,very_long,streaming,1204.58,1121.03,83.54,
crosswoz_8707_turn4,47.44,very_long,non-streaming,3616.85,3544.68,72.17,
multiwoz_PMUL0460_turn4,47.45,very_long,streaming,1048.07,943.49,104.58,
multiwoz_PMUL0460_turn4,47.45,very_long,non-streaming,2639.01,2557.87,81.14,
multiwoz_MUL1027_turn4,47.47,very_long,streaming,765.51,680.34,85.17,
multiwoz_MUL1027_turn4,47.47,very_long,non-streaming,2831.57,2761.86,69.70,
crosswoz_422_turn4,47.52,very_long,streaming,827.98,748.75,79.23,
crosswoz_422_turn4,47.52,very_long,non-streaming,3601.12,3529.35,71.77,
crosswoz_12011_turn3,47.90,very_long,streaming,637.94,556.14,81.80,
crosswoz_12011_turn3,47.90,very_long,non-streaming,3658.95,3589.15,69.79,
crosswoz_2228_turn4,47.90,very_long,streaming,931.53,850.37,81.16,
crosswoz_2228_turn4,47.90,very_long,non-streaming,3409.81,3339.09,70.72,
multiwoz_MUL0084_turn5,48.03,very_long,streaming,533.19,454.78,78.42,
multiwoz_MUL0084_turn5,48.03,very_long,non-streaming,2742.33,2672.85,69.48,
crosswoz_7310_turn4,48.12,very_long,streaming,1580.02,1478.06,101.96,
crosswoz_7310_turn4,48.12,very_long,non-streaming,3700.51,3628.46,72.05,
crosswoz_12315_turn4,48.23,very_long,streaming,1029.37,946.70,82.67,
crosswoz_12315_turn4,48.23,very_long,non-streaming,3968.05,3894.75,73.30,
multiwoz_PMUL1745_turn5,48.29,very_long,streaming,770.41,692.01,78.40,
multiwoz_PMUL1745_turn5,48.29,very_long,non-streaming,2931.00,2849.71,81.29,
crosswoz_11361_turn4,48.49,very_long,streaming,776.22,692.99,83.22,
crosswoz_11361_turn4,48.49,very_long,non-streaming,4161.26,4092.00,69.25,
multiwoz_MUL2174_turn6,48.51,very_long,streaming,807.75,722.41,85.34,
multiwoz_MUL2174_turn6,48.51,very_long,non-streaming,2454.53,2385.64,68.89,
crosswoz_8672_turn5,48.66,very_long,streaming,1500.60,1416.21,84.39,
crosswoz_8672_turn5,48.66,very_long,non-streaming,4198.94,4129.19,69.75,
multiwoz_MUL1377_turn3,48.83,very_long,streaming,1061.19,978.08,83.11,
multiwoz_MUL1377_turn3,48.83,very_long,non-streaming,2676.68,2607.72,68.96,
multiwoz_MUL2157_turn4,48.92,very_long,streaming,997.41,916.29,81.12,
multiwoz_MUL2157_turn4,48.92,very_long,non-streaming,2821.14,2750.40,70.74,
multiwoz_MUL0789_turn4,49.20,very_long,streaming,1329.74,1244.64,85.10,
multiwoz_MUL0789_turn4,49.20,very_long,non-streaming,2808.52,2739.22,69.30,
crosswoz_1101_turn4,49.39,very_long,streaming,2126.74,2000.44,126.30,
crosswoz_1101_turn4,49.39,very_long,non-streaming,3702.55,3623.75,78.80,
multiwoz_PMUL3103_turn5,49.42,very_long,streaming,688.33,609.05,79.28,
multiwoz_PMUL3103_turn5,49.42,very_long,non-streaming,2856.27,2783.28,72.99,
multiwoz_MUL0666_turn5,49.56,very_long,streaming,2176.33,2063.78,112.55,
multiwoz_MUL0666_turn5,49.56,very_long,non-streaming,3105.68,3024.75,80.93,
crosswoz_11893_turn4,49.78,very_long,streaming,1150.42,1066.90,83.52,
crosswoz_11893_turn4,49.78,very_long,non-streaming,3813.22,3741.93,71.29,
multiwoz_MUL0193_turn4,49.97,very_long,streaming,1048.00,960.90,87.10,
multiwoz_MUL0193_turn4,49.97,very_long,non-streaming,3100.40,3028.13,72.27,
multiwoz_MUL1003_turn5,50.11,very_long,streaming,988.59,907.86,80.73,
multiwoz_MUL1003_turn5,50.11,very_long,non-streaming,2777.01,2707.59,69.42,
multiwoz_MUL0176_turn5,50.14,very_long,streaming,1099.62,1017.82,81.80,
multiwoz_MUL0176_turn5,50.14,very_long,non-streaming,3216.52,3135.95,80.57,
multiwoz_MUL1001_turn4,50.23,very_long,streaming,926.42,843.93,82.48,
multiwoz_MUL1001_turn4,50.23,very_long,non-streaming,2781.89,2713.46,68.43,
multiwoz_MUL1027_turn5,50.26,very_long,streaming,758.78,672.50,86.28,
multiwoz_MUL1027_turn5,50.26,very_long,non-streaming,2899.50,2821.25,78.25,
crosswoz_9275_turn2,50.75,very_long,streaming,664.38,583.13,81.25,
crosswoz_9275_turn2,50.75,very_long,non-streaming,4357.16,4287.03,70.13,
crosswoz_7701_turn4,50.77,very_long,streaming,784.08,701.62,82.46,
crosswoz_7701_turn4,50.77,very_long,non-streaming,4169.66,4100.64,69.02,
crosswoz_10749_turn4,50.96,very_long,streaming,2259.12,2169.29,89.83,
crosswoz_10749_turn4,50.96,very_long,non-streaming,4451.14,4379.64,71.50,
multiwoz_MUL1353_turn4,51.13,very_long,streaming,1224.03,1135.10,88.93,
multiwoz_MUL1353_turn4,51.13,very_long,non-streaming,3354.72,3268.72,86.00,
multiwoz_MUL1320_turn6,51.27,very_long,streaming,1508.55,1423.38,85.16,
multiwoz_MUL1320_turn6,51.27,very_long,non-streaming,3528.22,3448.85,79.37,
multiwoz_MUL0069_turn5,51.35,very_long,streaming,1025.76,942.92,82.84,
multiwoz_MUL0069_turn5,51.35,very_long,non-streaming,2603.11,2533.81,69.29,
crosswoz_8796_turn3,51.55,very_long,streaming,1220.57,1129.71,90.86,
crosswoz_8796_turn3,51.55,very_long,non-streaming,4121.34,4051.33,70.01,
crosswoz_9200_turn4,51.63,very_long,streaming,845.65,742.66,103.00,
crosswoz_9200_turn4,51.63,very_long,non-streaming,3829.65,3756.90,72.74,
crosswoz_9394_turn4,52.05,very_long,streaming,688.55,608.56,79.99,
crosswoz_9394_turn4,52.05,very_long,non-streaming,4227.59,4154.77,72.82,
crosswoz_11334_turn4,52.29,very_long,streaming,1272.97,1190.08,82.88,
crosswoz_11334_turn4,52.29,very_long,non-streaming,4172.73,4102.73,69.99,
crosswoz_11613_turn6,52.34,very_long,streaming,1208.79,1123.09,85.70,
crosswoz_11613_turn6,52.34,very_long,non-streaming,4012.22,3930.07,82.15,
multiwoz_MUL1215_turn5,52.69,very_long,streaming,1078.66,994.86,83.80,
multiwoz_MUL1215_turn5,52.69,very_long,non-streaming,3004.61,2924.10,80.51,
crosswoz_10574_turn5,52.78,very_long,streaming,2142.66,2036.19,106.47,
crosswoz_10574_turn5,52.78,very_long,non-streaming,3998.92,3921.34,77.58,
crosswoz_11248_turn3,52.97,very_long,streaming,2045.84,1950.94,94.90,
crosswoz_11248_turn3,52.97,very_long,non-streaming,3382.87,3302.75,80.12,
multiwoz_MUL0711_turn5,53.09,very_long,streaming,766.14,684.54,81.61,
multiwoz_MUL0711_turn5,53.09,very_long,non-streaming,2954.29,2874.20,80.09,
crosswoz_8202_turn4,53.14,very_long,streaming,680.13,596.29,83.84,
crosswoz_8202_turn4,53.14,very_long,non-streaming,3926.63,3856.82,69.80,
crosswoz_3145_turn4,53.21,very_long,streaming,1328.36,1241.95,86.41,
crosswoz_3145_turn4,53.21,very_long,non-streaming,4011.34,3941.15,70.19,
crosswoz_7196_turn4,53.22,very_long,streaming,1302.79,1222.90,79.89,
crosswoz_7196_turn4,53.22,very_long,non-streaming,3634.23,3565.81,68.42,
multiwoz_PMUL2936_turn5,53.26,very_long,streaming,818.37,737.21,81.16,
multiwoz_PMUL2936_turn5,53.26,very_long,non-streaming,2667.47,2596.85,70.63,
multiwoz_MUL2018_turn5,53.27,very_long,streaming,799.53,719.31,80.22,
multiwoz_MUL2018_turn5,53.27,very_long,non-streaming,3062.20,2982.07,80.13,
crosswoz_7652_turn3,53.35,very_long,streaming,1112.22,1032.28,79.94,
crosswoz_7652_turn3,53.35,very_long,non-streaming,4388.81,4307.03,81.78,
crosswoz_9577_turn4,53.42,very_long,streaming,862.94,781.28,81.66,
crosswoz_9577_turn4,53.42,very_long,non-streaming,4761.29,4692.40,68.89,
multiwoz_MUL0641_turn4,53.50,very_long,streaming,1196.78,1108.21,88.57,
multiwoz_MUL0641_turn4,53.50,very_long,non-streaming,2705.62,2633.28,72.34,
multiwoz_MUL0874_turn5,53.55,very_long,streaming,821.68,742.41,79.26,
multiwoz_MUL0874_turn5,53.55,very_long,non-streaming,3097.55,3018.75,78.81,
multiwoz_MUL1459_turn5,53.58,very_long,streaming,722.76,642.91,79.84,
multiwoz_MUL1459_turn5,53.58,very_long,non-streaming,3708.31,3626.41,81.89,
multiwoz_MUL1031_turn5,53.82,very_long,streaming,746.28,662.93,83.35,
multiwoz_MUL1031_turn5,53.82,very_long,non-streaming,3041.33,2963.52,77.81,
multiwoz_PMUL2590_turn6,53.84,very_long,streaming,1647.84,1557.26,90.58,
multiwoz_PMUL2590_turn6,53.84,very_long,non-streaming,3221.32,3141.73,79.59,
crosswoz_12011_turn4,53.96,very_long,streaming,709.08,628.35,80.73,
crosswoz_12011_turn4,53.96,very_long,non-streaming,4200.45,4120.65,79.80,
multiwoz_MUL1152_turn5,54.13,very_long,streaming,1016.78,932.39,84.39,
multiwoz_MUL1152_turn5,54.13,very_long,non-streaming,3158.01,3079.24,78.78,
crosswoz_10197_turn4,54.39,very_long,streaming,1012.86,932.99,79.86,
crosswoz_10197_turn4,54.39,very_long,non-streaming,3956.80,3872.55,84.25,
crosswoz_9956_turn7,54.51,very_long,streaming,1132.03,1048.98,83.05,
crosswoz_9956_turn7,54.51,very_long,non-streaming,3878.45,3797.47,80.99,
multiwoz_PMUL0085_turn5,55.18,very_long,streaming,879.25,784.88,94.37,
multiwoz_PMUL0085_turn5,55.18,very_long,non-streaming,4010.85,3930.28,80.57,
multiwoz_PMUL3103_turn6,55.24,very_long,streaming,1270.43,1183.02,87.40,
multiwoz_PMUL3103_turn6,55.24,very_long,non-streaming,3156.84,3077.89,78.94,
multiwoz_MUL1001_turn5,55.43,very_long,streaming,723.22,633.39,89.83,
multiwoz_MUL1001_turn5,55.43,very_long,non-streaming,3339.82,3260.72,79.10,
multiwoz_MUL1332_turn6,55.63,very_long,streaming,925.26,847.43,77.82,
multiwoz_MUL1332_turn6,55.63,very_long,non-streaming,3710.55,3630.17,80.37,
multiwoz_PMUL2319_turn4,55.87,very_long,streaming,1152.97,1049.31,103.66,
multiwoz_PMUL2319_turn4,55.87,very_long,non-streaming,3286.45,3207.55,78.90,
multiwoz_PMUL3103_turn7,55.87,very_long,streaming,648.62,568.47,80.15,
multiwoz_PMUL3103_turn7,55.87,very_long,non-streaming,3195.39,3114.45,80.94,
multiwoz_MUL0076_turn5,55.89,very_long,streaming,954.32,873.70,80.62,
multiwoz_MUL0076_turn5,55.89,very_long,non-streaming,3177.39,3097.12,80.27,
multiwoz_PMUL4499_turn5,56.11,very_long,streaming,951.84,866.22,85.62,
multiwoz_PMUL4499_turn5,56.11,very_long,non-streaming,3893.45,3804.98,88.46,
multiwoz_PMUL0322_turn6,56.25,very_long,streaming,1048.20,963.57,84.63,
multiwoz_PMUL0322_turn6,56.25,very_long,non-streaming,3261.52,3177.44,84.09,
crosswoz_10040_turn4,56.44,very_long,streaming,1372.65,1286.95,85.70,
crosswoz_10040_turn4,56.44,very_long,non-streaming,4510.73,4429.29,81.43,
crosswoz_8436_turn4,56.62,very_long,streaming,756.70,678.18,78.51,
crosswoz_8436_turn4,56.62,very_long,non-streaming,4324.85,4251.53,73.32,
multiwoz_MUL2174_turn7,56.72,very_long,streaming,1187.52,1096.86,90.66,
multiwoz_MUL2174_turn7,56.72,very_long,non-streaming,3142.16,3060.09,82.08,
multiwoz_PMUL1904_turn6,56.74,very_long,streaming,1231.05,1149.87,81.17,
multiwoz_PMUL1904_turn6,56.74,very_long,non-streaming,3558.00,3477.47,80.53,
multiwoz_PMUL0237_turn6,57.09,very_long,streaming,768.24,687.97,80.27,
multiwoz_PMUL0237_turn6,57.09,very_long,non-streaming,3112.29,3030.82,81.47,
crosswoz_98_turn3,57.17,very_long,streaming,913.20,831.89,81.31,
crosswoz_98_turn3,57.17,very_long,non-streaming,4338.62,4261.73,76.89,
crosswoz_12299_turn4,57.30,very_long,streaming,957.33,871.09,86.24,
crosswoz_12299_turn4,57.30,very_long,non-streaming,4180.79,4101.61,79.18,
crosswoz_9173_turn4,57.32,very_long,streaming,979.81,898.75,81.06,
crosswoz_9173_turn4,57.32,very_long,non-streaming,4440.85,4360.92,79.93,
multiwoz_PMUL1745_turn6,57.34,very_long,streaming,1004.88,923.41,81.48,
multiwoz_PMUL1745_turn6,57.34,very_long,non-streaming,3689.14,3601.99,87.15,
crosswoz_12298_turn4,57.38,very_long,streaming,853.62,772.28,81.33,
crosswoz_12298_turn4,57.38,very_long,non-streaming,4088.17,4009.19,78.98,
crosswoz_11730_turn4,57.49,very_long,streaming,1612.33,1529.01,83.32,
crosswoz_11730_turn4,57.49,very_long,non-streaming,4618.09,4534.05,84.04,
multiwoz_MUL0183_turn5,57.67,very_long,streaming,893.92,812.48,81.44,
multiwoz_MUL0183_turn5,57.67,very_long,non-streaming,3785.28,3705.91,79.37,
crosswoz_11406_turn5,57.73,very_long,streaming,828.61,747.48,81.12,
crosswoz_11406_turn5,57.73,very_long,non-streaming,4548.37,4468.25,80.12,
crosswoz_9080_turn4,57.75,very_long,streaming,1314.93,1233.23,81.69,
crosswoz_9080_turn4,57.75,very_long,non-streaming,4475.76,4395.91,79.85,
multiwoz_PMUL4254_turn5,57.88,very_long,streaming,752.85,670.45,82.39,
multiwoz_PMUL4254_turn5,57.88,very_long,non-streaming,3335.57,3256.39,79.19,
crosswoz_10661_turn5,57.95,very_long,streaming,1190.71,1108.92,81.78,
crosswoz_10661_turn5,57.95,very_long,non-streaming,4831.78,4751.86,79.92,
crosswoz_11735_turn4,58.14,very_long,streaming,1528.06,1444.98,83.07,
crosswoz_11735_turn4,58.14,very_long,non-streaming,5443.85,5373.55,70.30,
multiwoz_MUL0023_turn5,58.55,very_long,streaming,1261.25,1170.76,90.49,
multiwoz_MUL0023_turn5,58.55,very_long,non-streaming,3284.96,3205.85,79.11,
multiwoz_MUL1191_turn5,58.71,very_long,streaming,886.42,805.08,81.33,
multiwoz_MUL1191_turn5,58.71,very_long,non-streaming,3674.92,3593.29,81.63,
multiwoz_PMUL2175_turn7,58.89,very_long,streaming,1247.39,1159.41,87.99,
multiwoz_PMUL2175_turn7,58.89,very_long,non-streaming,3431.80,3344.64,87.16,
crosswoz_497_turn6,59.06,very_long,streaming,738.61,655.84,82.77,
crosswoz_497_turn6,59.06,very_long,non-streaming,4422.43,4352.77,69.66,
crosswoz_8672_turn6,59.12,very_long,streaming,988.29,905.24,83.05,
crosswoz_8672_turn6,59.12,very_long,non-streaming,4478.71,4399.57,79.13,
crosswoz_9275_turn3,59.13,very_long,streaming,1011.55,931.38,80.16,
crosswoz_9275_turn3,59.13,very_long,non-streaming,5750.75,5675.01,75.74,
crosswoz_9033_turn5,59.28,very_long,streaming,1770.44,1687.85,82.59,
crosswoz_9033_turn5,59.28,very_long,non-streaming,4476.69,4396.84,79.85,
crosswoz_10331_turn4,59.61,very_long,streaming,1058.09,971.80,86.28,
crosswoz_10331_turn4,59.61,very_long,non-streaming,4576.08,4496.11,79.97,
multiwoz_PMUL4031_turn5,59.73,very_long,streaming,745.80,639.69,106.11,
multiwoz_PMUL4031_turn5,59.73,very_long,non-streaming,3474.49,3393.76,80.73,
multiwoz_PMUL2590_turn7,59.77,very_long,streaming,1007.92,921.25,86.68,
multiwoz_PMUL2590_turn7,59.77,very_long,non-streaming,3556.41,3468.34,88.07,
multiwoz_MUL2018_turn6,59.91,very_long,streaming,1016.48,934.14,82.34,
multiwoz_MUL2018_turn6,59.91,very_long,non-streaming,3570.24,3482.45,87.79,
multiwoz_PMUL4612_turn6,60.05,extra_long,streaming,941.45,859.94,81.50,
multiwoz_PMUL4612_turn6,60.05,extra_long,non-streaming,3477.98,3397.71,80.26,
multiwoz_PMUL0271_turn5,60.13,extra_long,streaming,1122.78,1036.22,86.56,
multiwoz_PMUL0271_turn5,60.13,extra_long,non-streaming,3657.61,3569.08,88.53,
multiwoz_MUL1031_turn6,60.26,extra_long,streaming,655.87,576.90,78.97,
multiwoz_MUL1031_turn6,60.26,extra_long,non-streaming,3372.31,3292.59,79.72,
crosswoz_9365_turn5,60.36,extra_long,streaming,1217.46,1131.80,85.65,
crosswoz_9365_turn5,60.36,extra_long,non-streaming,4569.00,4491.08,77.92,
multiwoz_PMUL4885_turn6,60.43,extra_long,streaming,1873.95,1787.23,86.72,
multiwoz_PMUL4885_turn6,60.43,extra_long,non-streaming,3696.27,3608.32,87.96,
crosswoz_10296_turn5,60.53,extra_long,streaming,1145.30,1062.98,82.32,
crosswoz_10296_turn5,60.53,extra_long,non-streaming,4697.95,4618.73,79.22,
multiwoz_MUL2016_turn5,60.72,extra_long,streaming,1619.36,1532.47,86.89,
multiwoz_MUL2016_turn5,60.72,extra_long,non-streaming,3403.33,3323.81,79.53,
multiwoz_PMUL0322_turn7,60.79,extra_long,streaming,767.01,680.82,86.19,
multiwoz_PMUL0322_turn7,60.79,extra_long,non-streaming,3678.34,3596.01,82.33,
multiwoz_MUL2157_turn5,60.84,extra_long,streaming,797.22,713.32,83.90,
multiwoz_MUL2157_turn5,60.84,extra_long,non-streaming,3475.81,3396.67,79.15,
crosswoz_12315_turn5,60.96,extra_long,streaming,670.93,590.23,80.69,
crosswoz_12315_turn5,60.96,extra_long,non-streaming,4936.73,4857.09,79.64,
multiwoz_MUL0711_turn7,61.10,extra_long,streaming,1695.72,1601.57,94.15,
multiwoz_MUL0711_turn7,61.10,extra_long,non-streaming,3409.09,3329.59,79.50,
multiwoz_MUL0176_turn6,61.22,extra_long,streaming,873.07,789.50,83.57,
multiwoz_MUL0176_turn6,61.22,extra_long,non-streaming,3614.38,3527.20,87.18,
multiwoz_MUL0666_turn6,61.31,extra_long,streaming,934.61,854.45,80.16,
multiwoz_MUL0666_turn6,61.31,extra_long,non-streaming,3152.41,3068.30,84.11,
crosswoz_11613_turn7,61.45,extra_long,streaming,950.84,868.88,81.97,
crosswoz_11613_turn7,61.45,extra_long,non-streaming,4527.93,4448.93,79.00,
crosswoz_8717_turn4,61.50,extra_long,streaming,1173.99,1084.66,89.33,
crosswoz_8717_turn4,61.50,extra_long,non-streaming,4986.87,4906.52,80.34,
crosswoz_10382_turn5,61.54,extra_long,streaming,1584.32,1490.69,93.63,
crosswoz_10382_turn5,61.54,extra_long,non-streaming,4753.53,4670.85,82.67,
crosswoz_11334_turn5,61.63,extra_long,streaming,1380.83,1277.45,103.39,
crosswoz_11334_turn5,61.63,extra_long,non-streaming,4790.14,4709.66,80.48,
multiwoz_MUL1353_turn5,61.80,extra_long,streaming,1225.85,1139.57,86.28,
multiwoz_MUL1353_turn5,61.80,extra_long,non-streaming,3509.57,3429.95,79.61,
multiwoz_MUL1001_turn6,61.89,extra_long,streaming,1188.30,1107.07,81.23,
multiwoz_MUL1001_turn6,61.89,extra_long,non-streaming,3736.11,3652.28,83.83,
multiwoz_MUL0789_turn5,61.94,extra_long,streaming,685.16,590.65,94.51,
multiwoz_MUL0789_turn5,61.94,extra_long,non-streaming,3324.30,3245.98,78.31,
crosswoz_422_turn5,62.03,extra_long,streaming,1006.25,923.41,82.85,
crosswoz_422_turn5,62.03,extra_long,non-streaming,4650.24,4570.64,79.60,
crosswoz_8907_turn5,62.37,extra_long,streaming,1328.64,1246.85,81.80,
crosswoz_8907_turn5,62.37,extra_long,non-streaming,4652.67,4571.65,81.02,
multiwoz_MUL0084_turn6,62.45,extra_long,streaming,2095.88,2012.79,83.09,
multiwoz_MUL0084_turn6,62.45,extra_long,non-streaming,3597.85,3510.71,87.14,
multiwoz_PMUL0460_turn5,62.47,extra_long,streaming,913.85,832.88,80.96,
multiwoz_PMUL0460_turn5,62.47,extra_long,non-streaming,3660.31,3581.47,78.84,
multiwoz_MUL1459_turn6,62.57,extra_long,streaming,870.24,787.14,83.11,
multiwoz_MUL1459_turn6,62.57,extra_long,non-streaming,4088.56,4000.41,88.15,
multiwoz_MUL0711_turn6,62.64,extra_long,streaming,721.13,639.80,81.33,
multiwoz_MUL0711_turn6,62.64,extra_long,non-streaming,3479.42,3399.18,80.24,
crosswoz_10197_turn5,62.74,extra_long,streaming,914.36,828.66,85.70,
crosswoz_10197_turn5,62.74,extra_long,non-streaming,4717.69,4638.63,79.06,
multiwoz_MUL0641_turn5,62.77,extra_long,streaming,1020.88,940.39,80.48,
multiwoz_MUL0641_turn5,62.77,extra_long,non-streaming,3690.67,3610.23,80.44,
multiwoz_MUL1377_turn4,62.84,extra_long,streaming,924.39,836.98,87.41,
multiwoz_MUL1377_turn4,62.84,extra_long,non-streaming,4374.73,4293.56,81.17,
multiwoz_PMUL4499_turn6,63.08,extra_long,streaming,1208.07,1116.49,91.58,
multiwoz_PMUL4499_turn6,63.08,extra_long,non-streaming,3686.87,3600.42,86.45,
multiwoz_PMUL2034_turn4,63.31,extra_long,streaming,738.51,649.98,88.53,
multiwoz_PMUL2034_turn4,63.31,extra_long,non-streaming,4008.49,3919.08,89.41,
multiwoz_MUL1215_turn6,63.36,extra_long,streaming,957.34,874.38,82.96,
multiwoz_MUL1215_turn6,63.36,extra_long,non-streaming,3435.29,3355.69,79.60,
multiwoz_MUL1332_turn7,63.53,extra_long,streaming,1130.24,1044.55,85.69,
multiwoz_MUL1332_turn7,63.53,extra_long,non-streaming,4112.33,4018.33,94.00,
multiwoz_PMUL2034_turn5,63.60,extra_long,streaming,1111.39,1026.25,85.15,
multiwoz_PMUL2034_turn5,63.60,extra_long,non-streaming,3683.42,3591.10,92.32,
crosswoz_2228_turn5,63.63,extra_long,streaming,1112.17,1031.62,80.55,
crosswoz_2228_turn5,63.63,extra_long,non-streaming,4907.70,4827.54,80.16,
multiwoz_PMUL1904_turn7,63.72,extra_long,streaming,1662.81,1576.35,86.46,
multiwoz_PMUL1904_turn7,63.72,extra_long,non-streaming,3762.15,3675.13,87.02,
multiwoz_MUL1330_turn5,64.04,extra_long,streaming,1018.01,934.29,83.72,
multiwoz_MUL1330_turn5,64.04,extra_long,non-streaming,3489.91,3406.30,83.61,
multiwoz_MUL0069_turn6,64.09,extra_long,streaming,895.69,812.74,82.95,
multiwoz_MUL0069_turn6,64.09,extra_long,non-streaming,3464.18,3381.46,82.72,
crosswoz_98_turn4,64.45,extra_long,streaming,819.12,735.80,83.32,
crosswoz_98_turn4,64.45,extra_long,non-streaming,4637.15,4556.89,80.26,
crosswoz_8202_turn5,64.54,extra_long,streaming,766.17,680.91,85.25,
crosswoz_8202_turn5,64.54,extra_long,non-streaming,4815.99,4736.76,79.23,
crosswoz_8424_turn4,64.66,extra_long,streaming,1513.44,1427.17,86.27,
crosswoz_8424_turn4,64.66,extra_long,non-streaming,4861.47,4781.78,79.68,
multiwoz_MUL1320_turn8,64.75,extra_long,streaming,831.74,731.85,99.89,
multiwoz_MUL1320_turn8,64.75,extra_long,non-streaming,4306.84,4208.39,98.45,
crosswoz_11893_turn5,64.84,extra_long,streaming,953.48,871.89,81.58,
crosswoz_11893_turn5,64.84,extra_long,non-streaming,4712.77,4632.83,79.95,
