sample_id,scope,mode,duration_group,wer,cer,wer_s,wer_d,wer_i,wer_n,cer_s,cer_d,cer_i,cer_n,empty
multiwoz_MUL1152_turn2,multiwoz,la_streaming,long,0.0909,0.0497,2,0,1,33,5,0,4,181,0
multiwoz_PMUL2936_turn2,multiwoz,la_streaming,long,0.0000,0.0000,0,0,0,40,0,0,0,201,0
crosswoz_11613_turn2,crosswoz,la_streaming,long,0.0508,0.0508,2,0,1,59,2,0,1,59,0
multiwoz_MUL0084_turn2,multiwoz,la_streaming,long,0.2927,0.1451,7,1,4,41,10,0,18,193,0
multiwoz_PMUL2130_turn2,multiwoz,la_streaming,long,0.0789,0.0508,2,0,1,38,7,0,3,197,0
multiwoz_MUL2174_turn2,multiwoz,la_streaming,long,0.1081,0.0550,2,1,1,37,4,2,5,200,0
multiwoz_PMUL0460_turn2,multiwoz,la_streaming,long,0.2791,0.1386,4,2,6,43,4,0,24,202,0
crosswoz_11735_turn2,crosswoz,la_streaming,long,0.0441,0.0441,2,0,1,68,2,0,1,68,0
multiwoz_PMUL4612_turn2,multiwoz,la_streaming,long,0.0392,0.0122,2,0,0,51,3,0,0,246,0
multiwoz_MUL0076_turn2,multiwoz,la_streaming,long,0.0667,0.0085,3,0,0,45,0,1,1,236,0
crosswoz_9200_turn2,crosswoz,la_streaming,long,0.1194,0.1194,7,0,1,67,7,0,1,67,0
multiwoz_PMUL3103_turn2,multiwoz,la_streaming,long,0.2195,0.1885,4,0,5,41,7,0,29,191,0
multiwoz_MUL2016_turn2,multiwoz,la_streaming,long,0.1957,0.0762,6,1,2,46,3,0,14,223,0
crosswoz_12315_turn2,crosswoz,la_streaming,long,0.0667,0.0667,4,1,0,75,4,1,0,75,0
crosswoz_9365_turn2,crosswoz,la_streaming,long,0.0704,0.0704,4,0,1,71,4,0,1,71,0
multiwoz_PMUL0237_turn3,multiwoz,la_streaming,long,0.0976,0.0433,3,1,0,41,5,5,0,231,0
multiwoz_PMUL2319_turn2,multiwoz,la_streaming,long,0.0172,0.0074,1,0,0,58,0,0,2,269,0
multiwoz_PMUL4499_turn2,multiwoz,la_streaming,long,0.0465,0.0043,1,1,0,43,0,1,0,232,0
multiwoz_MUL1031_turn2,multiwoz,la_streaming,long,0.0698,0.0253,2,0,1,43,0,0,6,237,0
crosswoz_8717_turn2,crosswoz,la_streaming,long,0.0667,0.0667,4,0,1,75,4,0,1,75,0
crosswoz_9394_turn2,crosswoz,la_streaming,long,0.1429,0.1429,10,0,0,70,10,0,0,70,0
multiwoz_MUL1001_turn2,multiwoz,la_streaming,long,0.1522,0.0588,4,1,2,46,1,4,9,238,0
multiwoz_MUL1320_turn3,multiwoz,la_streaming,long,0.0833,0.0299,2,0,2,48,2,0,5,234,0
multiwoz_MUL1191_turn2,multiwoz,la_streaming,long,0.2549,0.0984,9,1,3,51,9,4,11,244,0
crosswoz_10382_turn2,crosswoz,la_streaming,long,0.0658,0.0658,4,0,1,76,4,0,1,76,0
crosswoz_7310_turn2,crosswoz,la_streaming,long,0.0959,0.0959,4,1,2,73,4,1,2,73,0
crosswoz_10661_turn2,crosswoz,la_streaming,long,0.0375,0.0375,3,0,0,80,3,0,0,80,0
crosswoz_7701_turn2,crosswoz,la_streaming,long,0.0533,0.0533,3,0,1,75,3,0,1,75,0
crosswoz_9956_turn3,crosswoz,la_streaming,long,0.0145,0.0145,1,0,0,69,1,0,0,69,0
crosswoz_8424_turn2,crosswoz,la_streaming,long,0.0260,0.0260,2,0,0,77,2,0,0,77,0
multiwoz_MUL1459_turn2,multiwoz,la_streaming,long,0.0517,0.0180,1,0,2,58,0,0,5,278,0
multiwoz_PMUL2175_turn2,multiwoz,la_streaming,long,0.1600,0.1000,6,0,2,50,17,9,2,280,0
crosswoz_11406_turn2,crosswoz,la_streaming,long,0.0886,0.0886,6,0,1,79,6,0,1,79,0
multiwoz_MUL2157_turn2,multiwoz,la_streaming,long,0.2308,0.1149,5,0,7,52,3,0,27,261,0
multiwoz_MUL1330_turn2,multiwoz,la_streaming,long,0.0727,0.0445,2,0,2,55,11,0,2,292,0
crosswoz_497_turn2,crosswoz,la_streaming,long,0.0706,0.0706,5,0,1,85,5,0,1,85,0
crosswoz_10197_turn2,crosswoz,la_streaming,long,0.0361,0.0361,3,0,0,83,3,0,0,83,0
crosswoz_962_turn2,crosswoz,la_streaming,long,0.0732,0.0732,5,0,1,82,5,0,1,82,0
multiwoz_MUL1003_turn3,multiwoz,la_streaming,long,0.0000,0.0000,0,0,0,59,0,0,0,289,0
crosswoz_2228_turn2,crosswoz,la_streaming,long,0.0617,0.0617,4,0,1,81,4,0,1,81,0
crosswoz_10574_turn2,crosswoz,la_streaming,long,0.0610,0.0610,4,0,1,82,4,0,1,82,0
crosswoz_422_turn2,crosswoz,la_streaming,long,0.0235,0.0235,2,0,0,85,2,0,0,85,0
multiwoz_MUL0789_turn2,multiwoz,la_streaming,long,0.1961,0.1008,6,1,3,51,10,3,12,248,0
multiwoz_PMUL0322_turn3,multiwoz,la_streaming,long,0.1636,0.0625,6,2,1,55,6,7,4,272,0
multiwoz_MUL0711_turn2,multiwoz,la_streaming,long,0.0714,0.0235,4,0,0,56,5,0,1,255,0
crosswoz_7196_turn2,crosswoz,la_streaming,long,0.0870,0.0870,7,0,1,92,7,0,1,92,0
multiwoz_MUL0666_turn2,multiwoz,la_streaming,long,0.2182,0.0873,6,0,6,55,2,0,22,275,0
multiwoz_MUL0641_turn2,multiwoz,la_streaming,long,0.1071,0.0310,5,0,1,56,5,1,3,290,0
crosswoz_1101_turn2,crosswoz,la_streaming,long,0.0633,0.0633,4,0,1,79,4,0,1,79,0
multiwoz_PMUL0237_turn4,multiwoz,la_streaming,long,0.1034,0.0288,3,2,1,58,1,7,1,313,0
crosswoz_8707_turn2,crosswoz,la_streaming,long,0.0000,0.0000,0,0,0,86,0,0,0,86,0
crosswoz_8907_turn2,crosswoz,la_streaming,long,0.0645,0.0645,5,0,1,93,5,0,1,93,0
multiwoz_MUL1215_turn2,multiwoz,la_streaming,long,0.1905,0.0826,4,2,2,42,4,1,13,218,0
multiwoz_MUL1353_turn2,multiwoz,la_streaming,long,0.2500,0.0857,8,3,2,52,4,10,10,280,0
multiwoz_PMUL2590_turn3,multiwoz,la_streaming,long,0.1667,0.1439,5,1,3,54,9,3,29,285,0
crosswoz_11334_turn2,crosswoz,la_streaming,long,0.0341,0.0341,3,0,0,88,3,0,0,88,0
crosswoz_10749_turn2,crosswoz,la_streaming,long,0.0110,0.0110,1,0,0,91,1,0,0,91,0
multiwoz_PMUL2296_turn2,multiwoz,la_streaming,long,0.0308,0.0255,2,0,0,65,5,3,0,314,0
crosswoz_9577_turn2,crosswoz,la_streaming,long,0.0211,0.0211,0,1,1,95,0,1,1,95,0
crosswoz_9173_turn2,crosswoz,la_streaming,long,0.0330,0.0330,2,0,1,91,2,0,1,91,0
multiwoz_MUL0176_turn3,multiwoz,la_streaming,long,0.0588,0.0229,3,1,0,68,5,3,0,349,0
multiwoz_MUL0084_turn3,multiwoz,la_streaming,long,0.3036,0.1172,7,1,9,56,6,0,26,273,0
crosswoz_11730_turn2,crosswoz,la_streaming,long,0.1290,0.1290,10,1,1,93,10,1,1,93,0
crosswoz_10331_turn2,crosswoz,la_streaming,long,0.0408,0.0408,4,0,0,98,4,0,0,98,0
multiwoz_MUL1332_turn3,multiwoz,la_streaming,long,0.3214,0.1812,9,0,9,56,10,1,39,276,0
multiwoz_PMUL1904_turn3,multiwoz,la_streaming,long,0.1404,0.1127,4,0,4,57,2,1,29,284,0
multiwoz_PMUL1745_turn3,multiwoz,la_streaming,long,0.0794,0.0525,1,0,4,63,1,0,15,305,0
multiwoz_MUL2018_turn3,multiwoz,la_streaming,long,0.0678,0.0541,2,0,2,59,6,2,9,314,0
crosswoz_98_turn2,crosswoz,la_streaming,long,0.1364,0.1364,10,1,1,88,10,1,1,88,0
crosswoz_10040_turn2,crosswoz,la_streaming,long,0.0619,0.0619,5,0,1,97,5,0,1,97,0
multiwoz_MUL0183_turn2,multiwoz,la_streaming,long,0.0000,0.0000,0,0,0,69,0,0,0,337,0
multiwoz_PMUL2034_turn2,multiwoz,la_streaming,long,0.0606,0.0118,2,1,1,66,2,1,1,338,0
multiwoz_MUL0874_turn3,multiwoz,la_streaming,long,0.1500,0.0602,7,0,2,60,8,6,6,332,0
multiwoz_PMUL4612_turn3,multiwoz,la_streaming,long,0.0278,0.0199,1,0,1,72,2,0,5,352,0
crosswoz_11361_turn2,crosswoz,la_streaming,long,0.0556,0.0556,6,0,0,108,6,0,0,108,0
multiwoz_PMUL2936_turn3,multiwoz,la_streaming,long,0.1500,0.1006,1,1,7,60,0,2,30,318,0
multiwoz_PMUL0085_turn3,multiwoz,la_streaming,long,0.1250,0.0782,2,0,6,64,3,2,19,307,0
crosswoz_11613_turn3,crosswoz,la_streaming,long,0.0549,0.0549,3,0,2,91,3,0,2,91,0
crosswoz_8202_turn2,crosswoz,la_streaming,long,0.0707,0.0707,7,0,0,99,7,0,0,99,0
multiwoz_PMUL4499_turn3,multiwoz,la_streaming,long,0.1600,0.1493,0,12,0,75,0,63,0,422,0
multiwoz_PMUL4885_turn3,multiwoz,la_streaming,long,0.1286,0.0696,5,0,4,70,9,0,13,316,0
crosswoz_12298_turn2,crosswoz,la_streaming,long,0.0283,0.0283,3,0,0,106,3,0,0,106,0
multiwoz_MUL0183_turn3,multiwoz,la_streaming,long,0.1023,0.0726,1,7,1,88,0,29,2,427,0
multiwoz_MUL1203_turn3,multiwoz,la_streaming,long,0.0676,0.0278,4,0,1,74,4,6,1,395,0
crosswoz_9033_turn2,crosswoz,la_streaming,long,0.0762,0.0762,7,0,1,105,7,0,1,105,0
multiwoz_MUL1191_turn3,multiwoz,la_streaming,long,0.1558,0.0769,6,3,3,77,4,3,21,364,0
multiwoz_MUL2174_turn3,multiwoz,la_streaming,long,0.1053,0.0719,2,0,4,57,3,0,18,292,0
crosswoz_497_turn3,crosswoz,la_streaming,long,0.0536,0.0536,5,0,1,112,5,0,1,112,0
crosswoz_11406_turn3,crosswoz,la_streaming,long,0.0654,0.0654,6,0,1,107,6,0,1,107,0
crosswoz_12299_turn2,crosswoz,la_streaming,long,0.0280,0.0280,2,0,1,107,2,0,1,107,0
crosswoz_3145_turn2,crosswoz,la_streaming,long,0.0545,0.0545,5,0,1,110,5,0,1,110,0
multiwoz_PMUL4031_turn3,multiwoz,la_streaming,long,0.0000,0.0000,0,0,0,70,0,0,0,375,0
multiwoz_PMUL4254_turn3,multiwoz,la_streaming,long,0.1493,0.0994,3,0,7,67,2,0,30,322,0
crosswoz_8424_turn3,crosswoz,la_streaming,long,0.3268,0.3268,5,45,0,153,5,45,0,153,0
crosswoz_8672_turn2,crosswoz,la_streaming,long,0.1028,0.1028,11,0,0,107,11,0,0,107,0
multiwoz_PMUL0460_turn3,multiwoz,la_streaming,long,0.2394,0.0904,7,3,7,71,4,3,24,343,0
crosswoz_10296_turn2,crosswoz,la_streaming,long,0.0185,0.0185,1,0,1,108,1,0,1,108,0
crosswoz_8707_turn3,crosswoz,la_streaming,long,0.2676,0.2676,2,36,0,142,2,36,0,142,0
crosswoz_9138_turn3,crosswoz,la_streaming,long,0.0684,0.0684,6,1,1,117,6,1,1,117,0
crosswoz_9080_turn2,crosswoz,la_streaming,long,0.0684,0.0684,6,0,2,117,6,0,2,117,0
crosswoz_10574_turn3,crosswoz,la_streaming,long,0.0887,0.0887,10,0,1,124,10,0,1,124,0
crosswoz_422_turn3,crosswoz,la_streaming,long,0.0508,0.0508,6,0,0,118,6,0,0,118,0
crosswoz_11893_turn2,crosswoz,la_streaming,long,0.0317,0.0317,3,0,1,126,3,0,1,126,0
crosswoz_12011_turn2,crosswoz,la_streaming,long,0.0656,0.0656,7,0,1,122,7,0,1,122,0
crosswoz_8436_turn2,crosswoz,la_streaming,long,0.0579,0.0579,6,0,1,121,6,0,1,121,0
crosswoz_10197_turn3,crosswoz,la_streaming,long,0.0732,0.0732,9,0,0,123,9,0,0,123,0
crosswoz_10661_turn3,crosswoz,la_streaming,long,0.0703,0.0703,7,2,0,128,7,2,0,128,0
crosswoz_1101_turn3,crosswoz,la_streaming,long,0.0407,0.0407,4,0,1,123,4,0,1,123,0
crosswoz_8796_turn2,crosswoz,la_streaming,very_long,0.1048,0.1048,9,0,4,124,9,0,4,124,0
multiwoz_PMUL0271_turn3,multiwoz,la_streaming,very_long,0.2051,0.0923,10,0,6,78,10,5,22,401,0
multiwoz_PMUL2590_turn4,multiwoz,la_streaming,very_long,0.1667,0.1119,10,1,2,78,21,1,24,411,0
multiwoz_MUL1215_turn3,multiwoz,la_streaming,very_long,0.2286,0.0518,11,4,1,70,6,5,8,367,0
crosswoz_10749_turn3,crosswoz,la_streaming,very_long,0.0294,0.0294,4,0,0,136,4,0,0,136,0
crosswoz_7701_turn3,crosswoz,la_streaming,very_long,0.0645,0.0645,7,0,1,124,7,0,1,124,0
crosswoz_9200_turn3,crosswoz,la_streaming,very_long,0.0672,0.0672,7,0,1,119,7,0,1,119,0
multiwoz_MUL1330_turn3,multiwoz,la_streaming,very_long,0.0323,0.0240,3,0,0,93,6,6,0,501,0
multiwoz_MUL0176_turn4,multiwoz,la_streaming,very_long,0.0106,0.0041,1,0,0,94,2,0,0,483,0
crosswoz_9956_turn4,crosswoz,la_streaming,very_long,0.0720,0.0720,7,2,0,125,7,2,0,125,0
crosswoz_8202_turn3,crosswoz,la_streaming,very_long,0.1986,0.1986,10,18,0,141,10,18,0,141,0
crosswoz_8672_turn3,crosswoz,la_streaming,very_long,0.0992,0.0992,11,2,0,131,11,2,0,131,0
multiwoz_MUL0666_turn3,multiwoz,la_streaming,very_long,0.2022,0.0830,9,0,9,89,7,0,30,446,0
multiwoz_MUL1031_turn3,multiwoz,la_streaming,very_long,0.1609,0.0987,8,0,6,87,7,3,34,446,0
crosswoz_12315_turn3,crosswoz,la_streaming,very_long,0.0652,0.0652,8,1,0,138,8,1,0,138,0
multiwoz_MUL1003_turn4,multiwoz,la_streaming,very_long,0.0100,0.0080,1,0,0,100,2,2,0,500,0
crosswoz_9033_turn3,crosswoz,la_streaming,very_long,0.0217,0.0217,3,0,0,138,3,0,0,138,0
multiwoz_MUL0023_turn3,multiwoz,la_streaming,very_long,0.1829,0.1206,7,3,5,82,7,15,29,423,0
multiwoz_PMUL2296_turn3,multiwoz,la_streaming,very_long,0.0722,0.0348,5,1,1,97,11,6,0,489,0
multiwoz_PMUL0322_turn4,multiwoz,la_streaming,very_long,0.1978,0.0971,10,2,6,91,12,4,27,443,0
crosswoz_11248_turn2,crosswoz,la_streaming,very_long,0.0141,0.0141,2,0,0,142,2,0,0,142,0
multiwoz_MUL2157_turn3,multiwoz,la_streaming,very_long,0.1067,0.0738,3,0,5,75,2,0,27,393,0
multiwoz_PMUL2936_turn4,multiwoz,la_streaming,very_long,0.1481,0.0837,5,0,7,81,2,2,32,430,0
crosswoz_10296_turn3,crosswoz,la_streaming,very_long,0.0496,0.0496,3,3,1,141,3,3,1,141,0
crosswoz_962_turn3,crosswoz,la_streaming,very_long,0.0563,0.0563,7,0,1,142,7,0,1,142,0
crosswoz_7652_turn2,crosswoz,la_streaming,very_long,0.3955,0.3955,14,54,2,177,14,54,2,177,0
crosswoz_11361_turn3,crosswoz,la_streaming,very_long,0.0496,0.0496,7,0,0,141,7,0,0,141,0
multiwoz_PMUL2175_turn4,multiwoz,la_streaming,very_long,0.1236,0.0784,6,0,5,89,18,4,15,472,0
multiwoz_MUL0789_turn3,multiwoz,la_streaming,very_long,0.1765,0.1005,8,1,6,85,11,6,26,428,0
multiwoz_PMUL1904_turn4,multiwoz,la_streaming,very_long,0.1609,0.1082,4,4,6,87,11,15,20,425,0
crosswoz_9173_turn3,crosswoz,la_streaming,very_long,0.0276,0.0276,3,0,1,145,3,0,1,145,0
multiwoz_MUL1001_turn3,multiwoz,la_streaming,very_long,0.1461,0.0740,6,1,6,89,11,3,21,473,0
multiwoz_PMUL4885_turn4,multiwoz,la_streaming,very_long,0.1398,0.0767,9,2,2,93,11,10,12,430,0
multiwoz_MUL0084_turn4,multiwoz,la_streaming,very_long,0.2632,0.1191,11,1,13,95,9,2,45,470,0
multiwoz_PMUL1745_turn4,multiwoz,la_streaming,very_long,0.0667,0.0584,4,0,3,105,1,2,26,497,0
crosswoz_8907_turn3,crosswoz,la_streaming,very_long,0.0260,0.0260,3,0,1,154,3,0,1,154,0
crosswoz_11893_turn3,crosswoz,la_streaming,very_long,0.0199,0.0199,2,0,1,151,2,0,1,151,0
crosswoz_11592_turn2,crosswoz,la_streaming,very_long,0.0593,0.0593,8,0,0,135,8,0,0,135,0
crosswoz_11613_turn4,crosswoz,la_streaming,very_long,0.0748,0.0748,4,2,5,147,4,2,5,147,0
multiwoz_MUL0874_turn4,multiwoz,la_streaming,very_long,0.2273,0.1123,11,0,9,88,7,5,41,472,0
multiwoz_MUL1353_turn3,multiwoz,la_streaming,very_long,0.2766,0.0885,16,6,4,94,4,15,24,486,0
crosswoz_9577_turn3,crosswoz,la_streaming,very_long,0.0458,0.0458,5,1,1,153,5,1,1,153,0
multiwoz_MUL2174_turn4,multiwoz,la_streaming,very_long,0.1364,0.0879,4,1,7,88,5,1,34,455,0
crosswoz_7310_turn3,crosswoz,la_streaming,very_long,0.0811,0.0811,10,0,2,148,10,0,2,148,0
multiwoz_PMUL2034_turn3,multiwoz,la_streaming,very_long,0.1616,0.1147,9,1,6,99,11,11,38,523,0
crosswoz_12299_turn3,crosswoz,la_streaming,very_long,0.0654,0.0654,8,1,1,153,8,1,1,153,0
multiwoz_PMUL3103_turn4,multiwoz,la_streaming,very_long,0.1489,0.1000,8,2,4,94,11,3,35,490,0
multiwoz_PMUL2319_turn3,multiwoz,la_streaming,very_long,0.0472,0.0250,4,0,1,106,10,0,3,521,0
crosswoz_9956_turn5,crosswoz,la_streaming,very_long,0.0476,0.0476,7,0,0,147,7,0,0,147,0
multiwoz_MUL2018_turn4,multiwoz,la_streaming,very_long,0.1889,0.1099,6,0,11,90,8,0,42,455,0
crosswoz_10574_turn4,crosswoz,la_streaming,very_long,0.0633,0.0633,8,0,2,158,8,0,2,158,0
multiwoz_MUL0069_turn4,multiwoz,la_streaming,very_long,0.1262,0.0748,5,2,6,103,7,1,30,508,0
crosswoz_9394_turn3,crosswoz,la_streaming,very_long,0.0855,0.0855,12,0,1,152,12,0,1,152,0
crosswoz_11730_turn3,crosswoz,la_streaming,very_long,0.0759,0.0759,9,2,1,158,9,2,1,158,0
multiwoz_MUL1320_turn5,multiwoz,la_streaming,very_long,0.2041,0.1276,9,0,11,98,7,2,53,486,0
multiwoz_MUL0193_turn3,multiwoz,la_streaming,very_long,0.2375,0.1163,14,0,5,80,16,5,36,490,0
crosswoz_12298_turn3,crosswoz,la_streaming,very_long,0.0577,0.0577,8,0,1,156,8,0,1,156,0
multiwoz_MUL0076_turn4,multiwoz,la_streaming,very_long,0.1714,0.0705,9,1,8,105,5,0,32,525,0
crosswoz_7196_turn3,crosswoz,la_streaming,very_long,0.0875,0.0875,12,1,1,160,12,1,1,160,0
multiwoz_PMUL4031_turn4,multiwoz,la_streaming,very_long,0.0408,0.0189,2,1,1,98,2,2,6,529,0
multiwoz_MUL0641_turn3,multiwoz,la_streaming,very_long,0.2128,0.1100,10,0,10,94,9,2,43,491,0
crosswoz_2228_turn3,crosswoz,la_streaming,very_long,0.0488,0.0488,6,1,1,164,6,1,1,164,0
multiwoz_PMUL4612_turn4,multiwoz,la_streaming,very_long,0.1402,0.0939,7,0,8,107,7,0,44,543,0
crosswoz_10040_turn3,crosswoz,la_streaming,very_long,0.0566,0.0566,5,0,4,159,5,0,4,159,0
crosswoz_11334_turn3,crosswoz,la_streaming,very_long,0.0692,0.0692,10,0,1,159,10,0,1,159,0
crosswoz_3145_turn3,crosswoz,la_streaming,very_long,0.0545,0.0545,8,0,1,165,8,0,1,165,0
multiwoz_MUL0183_turn4,multiwoz,la_streaming,very_long,0.0164,0.0050,2,0,0,122,1,2,0,602,0
multiwoz_MUL1152_turn4,multiwoz,la_streaming,very_long,0.1650,0.0700,9,1,7,103,8,5,25,543,0
multiwoz_MUL1203_turn4,multiwoz,la_streaming,very_long,0.0541,0.0251,5,0,1,111,5,9,1,598,0
crosswoz_497_turn4,crosswoz,la_streaming,very_long,0.0446,0.0446,5,1,1,157,5,1,1,157,0
crosswoz_9080_turn3,crosswoz,la_streaming,very_long,0.0578,0.0578,8,0,2,173,8,0,2,173,0
multiwoz_PMUL2175_turn5,multiwoz,la_streaming,very_long,0.2885,0.1735,12,1,17,104,19,9,65,536,0
multiwoz_MUL1459_turn4,multiwoz,la_streaming,very_long,0.1071,0.0514,6,0,6,112,2,0,26,545,0
crosswoz_9365_turn4,crosswoz,la_streaming,very_long,0.0769,0.0769,12,0,1,169,12,0,1,169,0
crosswoz_11592_turn3,crosswoz,la_streaming,very_long,0.0714,0.0714,10,0,1,154,10,0,1,154,0
multiwoz_PMUL1904_turn5,multiwoz,la_streaming,very_long,0.2500,0.2019,5,13,9,108,10,58,38,525,0
multiwoz_MUL1031_turn4,multiwoz,la_streaming,very_long,0.1739,0.1048,12,0,8,115,14,2,45,582,0
multiwoz_MUL0666_turn4,multiwoz,la_streaming,very_long,0.1947,0.0954,9,0,13,113,4,1,49,566,0
multiwoz_PMUL0322_turn5,multiwoz,la_streaming,very_long,0.1481,0.0894,10,1,5,108,15,3,30,537,0
multiwoz_MUL1191_turn4,multiwoz,la_streaming,very_long,0.2091,0.1222,11,2,10,110,14,3,49,540,0
multiwoz_MUL2174_turn5,multiwoz,la_streaming,very_long,0.0808,0.0499,2,0,6,99,3,0,23,521,0
crosswoz_11406_turn4,crosswoz,la_streaming,very_long,0.0882,0.0882,12,1,2,170,12,1,2,170,0
crosswoz_8717_turn3,crosswoz,la_streaming,very_long,0.1337,0.1337,7,14,2,172,7,14,2,172,0
multiwoz_PMUL4499_turn4,multiwoz,la_streaming,very_long,0.1091,0.0722,6,0,6,110,14,3,27,609,0
crosswoz_9956_turn6,crosswoz,la_streaming,very_long,0.0595,0.0595,10,0,0,168,10,0,0,168,0
multiwoz_MUL1215_turn4,multiwoz,la_streaming,very_long,0.2688,0.0764,14,7,4,93,6,9,22,484,0
multiwoz_PMUL4254_turn4,multiwoz,la_streaming,very_long,0.1616,0.0813,9,0,7,99,12,2,27,504,0
multiwoz_MUL0711_turn4,multiwoz,la_streaming,very_long,0.1140,0.0723,7,1,5,114,13,5,22,553,0
multiwoz_MUL1332_turn5,multiwoz,la_streaming,very_long,0.1649,0.1066,8,1,7,97,14,9,30,497,0
multiwoz_PMUL2590_turn5,multiwoz,la_streaming,very_long,0.1712,0.1050,9,0,10,111,16,2,43,581,0
multiwoz_PMUL0085_turn4,multiwoz,la_streaming,very_long,0.1754,0.1195,9,1,10,114,12,0,53,544,0
crosswoz_10661_turn4,crosswoz,la_streaming,very_long,0.0824,0.0824,13,2,0,182,13,2,0,182,0
multiwoz_PMUL2296_turn4,multiwoz,la_streaming,very_long,0.0543,0.0226,5,2,0,129,8,7,0,665,0
crosswoz_8672_turn4,crosswoz,la_streaming,very_long,0.0489,0.0489,8,0,1,184,8,0,1,184,0
crosswoz_10331_turn3,crosswoz,la_streaming,very_long,0.0642,0.0642,11,0,1,187,11,0,1,187,0
multiwoz_MUL0023_turn4,multiwoz,la_streaming,very_long,0.1622,0.1068,14,0,4,111,22,4,34,562,0
crosswoz_11735_turn3,crosswoz,la_streaming,very_long,0.0739,0.0739,12,0,1,176,12,0,1,176,0
multiwoz_PMUL4885_turn5,multiwoz,la_streaming,very_long,0.1121,0.0707,8,1,4,116,9,13,17,552,0
crosswoz_9138_turn4,crosswoz,la_streaming,very_long,0.0645,0.0645,9,1,2,186,9,1,2,186,0
crosswoz_9033_turn4,crosswoz,la_streaming,very_long,0.0326,0.0326,4,1,1,184,4,1,1,184,0
crosswoz_8436_turn3,crosswoz,la_streaming,very_long,0.0529,0.0529,8,1,1,189,8,1,1,189,0
crosswoz_497_turn5,crosswoz,la_streaming,very_long,0.0489,0.0489,8,0,1,184,8,0,1,184,0
crosswoz_962_turn4,crosswoz,la_streaming,very_long,0.0691,0.0691,12,0,1,188,12,0,1,188,0
crosswoz_8907_turn4,crosswoz,la_streaming,very_long,0.0296,0.0296,4,1,1,203,4,1,1,203,0
crosswoz_11613_turn5,crosswoz,la_streaming,very_long,0.0978,0.0978,9,4,5,184,9,4,5,184,0
crosswoz_10382_turn4,crosswoz,la_streaming,very_long,0.0995,0.0995,15,4,1,201,15,4,1,201,0
crosswoz_10296_turn4,crosswoz,la_streaming,very_long,0.0309,0.0309,5,0,1,194,5,0,1,194,0
crosswoz_8707_turn4,crosswoz,la_streaming,very_long,0.2489,0.2489,15,39,1,221,15,39,1,221,0
crosswoz_422_turn4,crosswoz,la_streaming,very_long,0.0524,0.0524,10,0,0,191,10,0,0,191,0
crosswoz_12011_turn3,crosswoz,la_streaming,very_long,0.0558,0.0558,10,0,1,197,10,0,1,197,0
crosswoz_2228_turn4,crosswoz,la_streaming,very_long,0.0603,0.0603,9,0,3,199,9,0,3,199,0
crosswoz_7310_turn4,crosswoz,la_streaming,very_long,0.0588,0.0588,10,0,2,204,10,0,2,204,0
crosswoz_12315_turn4,crosswoz,la_streaming,very_long,0.0887,0.0887,16,1,1,203,16,1,1,203,0
crosswoz_11361_turn4,crosswoz,la_streaming,very_long,0.0622,0.0622,10,1,2,209,10,1,2,209,0
crosswoz_8672_turn5,crosswoz,la_streaming,very_long,0.1227,0.1227,12,14,1,220,12,14,1,220,0
crosswoz_1101_turn4,crosswoz,la_streaming,very_long,0.0450,0.0450,8,0,1,200,8,0,1,200,0
crosswoz_11893_turn4,crosswoz,la_streaming,very_long,0.0284,0.0284,4,0,2,211,4,0,2,211,0
crosswoz_9275_turn2,crosswoz,la_streaming,very_long,0.0947,0.0947,16,1,1,190,16,1,1,190,0
crosswoz_7701_turn4,crosswoz,la_streaming,very_long,0.0650,0.0650,11,0,2,200,11,0,2,200,0
crosswoz_10749_turn4,crosswoz,la_streaming,very_long,0.0179,0.0179,3,0,1,223,3,0,1,223,0
crosswoz_8796_turn3,crosswoz,la_streaming,very_long,0.0918,0.0918,17,1,1,207,17,1,1,207,0
crosswoz_9200_turn4,crosswoz,la_streaming,very_long,0.0204,0.0204,3,0,1,196,3,0,1,196,0
crosswoz_9394_turn4,crosswoz,la_streaming,very_long,0.0825,0.0825,16,0,1,206,16,0,1,206,0
crosswoz_11334_turn4,crosswoz,la_streaming,very_long,0.0628,0.0628,10,0,3,207,10,0,3,207,0
crosswoz_11613_turn6,crosswoz,la_streaming,very_long,0.0892,0.0892,12,2,5,213,12,2,5,213,0
crosswoz_10574_turn5,crosswoz,la_streaming,very_long,0.0354,0.0354,6,0,2,226,6,0,2,226,0
crosswoz_11248_turn3,crosswoz,la_streaming,very_long,0.0533,0.0533,10,1,1,225,10,1,1,225,0
crosswoz_8202_turn4,crosswoz,la_streaming,very_long,0.3255,0.3255,29,40,0,212,29,40,0,212,0
crosswoz_3145_turn4,crosswoz,la_streaming,very_long,0.0455,0.0455,9,0,1,220,9,0,1,220,0
crosswoz_7196_turn4,crosswoz,la_streaming,very_long,0.0583,0.0583,11,1,1,223,11,1,1,223,0
crosswoz_7652_turn3,crosswoz,la_streaming,very_long,0.1014,0.1014,20,0,2,217,20,0,2,217,0
crosswoz_9577_turn4,crosswoz,la_streaming,very_long,0.0583,0.0583,10,1,2,223,10,1,2,223,0
crosswoz_12011_turn4,crosswoz,la_streaming,very_long,0.0478,0.0478,9,1,1,230,9,1,1,230,0
