sample_id,dataset,language,dialog_id,turn_index,text_length,audio_duration,duration_group,mode,wer,cer,asr_time_ms,error
multiwoz_MUL1003_turn4,multiwoz,en,MUL1003,4,515,32.67,very_long,non-streaming,0.0000,0.0000,2207.75,
multiwoz_MUL1003_turn4,multiwoz,en,MUL1003,4,515,32.67,very_long,streaming,0.0300,0.0120,535.36,
crosswoz_9033_turn3,crosswoz,zh,9033,3,159,32.70,very_long,non-streaming,0.0000,0.0000,2809.52,
crosswoz_9033_turn3,crosswoz,zh,9033,3,159,32.70,very_long,streaming,0.0072,0.0507,638.93,
multiwoz_MUL0023_turn3,multiwoz,en,MUL0023,3,435,32.86,very_long,non-streaming,0.0000,0.0000,1893.16,
multiwoz_MUL0023_turn3,multiwoz,en,MUL0023,3,435,32.86,very_long,streaming,0.0238,0.0047,607.25,
multiwoz_PMUL2296_turn3,multiwoz,en,PMUL2296,3,505,32.88,very_long,non-streaming,0.0000,0.0000,2120.94,
multiwoz_PMUL2296_turn3,multiwoz,en,PMUL2296,3,505,32.88,very_long,streaming,0.0000,0.0000,460.47,
multiwoz_PMUL0322_turn4,multiwoz,en,PMUL0322,4,456,32.95,very_long,non-streaming,0.0000,0.0000,2235.74,
multiwoz_PMUL0322_turn4,multiwoz,en,PMUL0322,4,456,32.95,very_long,streaming,0.0968,0.0372,632.55,
crosswoz_11248_turn2,crosswoz,zh,11248,2,160,33.08,very_long,non-streaming,0.0000,0.0000,2852.85,
crosswoz_11248_turn2,crosswoz,zh,11248,2,160,33.08,very_long,streaming,0.0070,0.0563,455.62,
multiwoz_MUL2157_turn3,multiwoz,en,MUL2157,3,407,33.35,very_long,non-streaming,0.0000,0.0000,2096.92,
multiwoz_MUL2157_turn3,multiwoz,en,MUL2157,3,407,33.35,very_long,streaming,0.0886,0.0331,596.58,
multiwoz_PMUL2936_turn4,multiwoz,en,PMUL2936,4,446,33.53,very_long,non-streaming,0.0000,0.0000,1779.96,
multiwoz_PMUL2936_turn4,multiwoz,en,PMUL2936,4,446,33.53,very_long,streaming,0.1364,0.0411,557.25,
crosswoz_10296_turn3,crosswoz,zh,10296,3,160,33.55,very_long,non-streaming,0.0000,0.0000,2747.11,
crosswoz_10296_turn3,crosswoz,zh,10296,3,160,33.55,very_long,streaming,0.0070,0.0352,561.33,
crosswoz_962_turn3,crosswoz,zh,962,3,160,33.74,very_long,non-streaming,0.0000,0.0000,2641.52,
crosswoz_962_turn3,crosswoz,zh,962,3,160,33.74,very_long,streaming,0.0559,0.1049,586.96,
crosswoz_7652_turn2,crosswoz,zh,7652,2,215,33.83,very_long,non-streaming,0.0000,0.0000,2810.88,
crosswoz_7652_turn2,crosswoz,zh,7652,2,215,33.83,very_long,streaming,0.0526,0.1128,622.24,
crosswoz_11361_turn3,crosswoz,zh,11361,3,160,34.16,very_long,non-streaming,0.0000,0.0000,2843.88,
crosswoz_11361_turn3,crosswoz,zh,11361,3,160,34.16,very_long,streaming,0.0355,0.0851,592.44,
multiwoz_PMUL2175_turn4,multiwoz,en,PMUL2175,4,489,34.33,very_long,non-streaming,0.0000,0.0000,2275.45,
multiwoz_PMUL2175_turn4,multiwoz,en,PMUL2175,4,489,34.33,very_long,streaming,0.0957,0.0311,511.94,
multiwoz_MUL0789_turn3,multiwoz,en,MUL0789,3,441,34.46,very_long,non-streaming,0.0000,0.0000,2119.21,
multiwoz_MUL0789_turn3,multiwoz,en,MUL0789,3,441,34.46,very_long,streaming,0.0778,0.0357,746.19,
multiwoz_PMUL1904_turn4,multiwoz,en,PMUL1904,4,440,34.73,very_long,non-streaming,0.0000,0.0000,2110.90,
multiwoz_PMUL1904_turn4,multiwoz,en,PMUL1904,4,440,34.73,very_long,streaming,0.1209,0.0595,471.10,
crosswoz_9173_turn3,crosswoz,zh,9173,3,174,34.78,very_long,non-streaming,0.0000,0.0000,2648.49,
crosswoz_9173_turn3,crosswoz,zh,9173,3,174,34.78,very_long,streaming,0.0479,0.0890,1057.68,
multiwoz_MUL1001_turn3,multiwoz,en,MUL1001,3,489,34.98,very_long,non-streaming,0.0000,0.0000,2544.01,
multiwoz_MUL1001_turn3,multiwoz,en,MUL1001,3,489,34.98,very_long,streaming,0.0753,0.0424,638.32,
multiwoz_PMUL4885_turn4,multiwoz,en,PMUL4885,4,451,35.10,very_long,non-streaming,0.0000,0.0000,2259.19,
multiwoz_PMUL4885_turn4,multiwoz,en,PMUL4885,4,451,35.10,very_long,streaming,0.1633,0.0705,601.46,
multiwoz_MUL0084_turn4,multiwoz,en,MUL0084,4,485,35.24,very_long,non-streaming,0.0000,0.0000,2439.99,
multiwoz_MUL0084_turn4,multiwoz,en,MUL0084,4,485,35.24,very_long,streaming,0.1165,0.0354,818.81,
multiwoz_PMUL1745_turn4,multiwoz,en,PMUL1745,4,515,35.31,very_long,non-streaming,0.0000,0.0000,2384.75,
multiwoz_PMUL1745_turn4,multiwoz,en,PMUL1745,4,515,35.31,very_long,streaming,0.0278,0.0135,519.23,
crosswoz_8907_turn3,crosswoz,zh,8907,3,179,35.33,very_long,non-streaming,0.0000,0.0000,2942.47,
crosswoz_8907_turn3,crosswoz,zh,8907,3,179,35.33,very_long,streaming,0.0194,0.0452,560.38,
crosswoz_11893_turn3,crosswoz,zh,11893,3,171,35.43,very_long,non-streaming,0.0000,0.0000,2682.84,
crosswoz_11893_turn3,crosswoz,zh,11893,3,171,35.43,very_long,streaming,0.0000,0.0329,562.36,
crosswoz_11592_turn2,crosswoz,zh,11592,2,160,35.79,very_long,non-streaming,0.0000,0.0000,2729.53,
crosswoz_11592_turn2,crosswoz,zh,11592,2,160,35.79,very_long,streaming,0.0222,0.0741,508.95,
crosswoz_11613_turn4,crosswoz,zh,11613,4,181,36.11,very_long,non-streaming,0.0000,0.0000,2972.68,
crosswoz_11613_turn4,crosswoz,zh,11613,4,181,36.11,very_long,streaming,0.0403,0.0738,1085.02,
multiwoz_MUL0874_turn4,multiwoz,en,MUL0874,4,489,36.43,very_long,non-streaming,0.0000,0.0000,2384.03,
multiwoz_MUL0874_turn4,multiwoz,en,MUL0874,4,489,36.43,very_long,streaming,0.0619,0.0216,1839.90,
multiwoz_MUL1353_turn3,multiwoz,en,MUL1353,3,500,36.54,very_long,non-streaming,0.0000,0.0000,2437.70,
multiwoz_MUL1353_turn3,multiwoz,en,MUL1353,3,500,36.54,very_long,streaming,0.0978,0.0327,520.09,
crosswoz_9577_turn3,crosswoz,zh,9577,3,173,36.69,very_long,non-streaming,0.0000,0.0000,3167.41,
crosswoz_9577_turn3,crosswoz,zh,9577,3,173,36.69,very_long,streaming,0.0327,0.0784,591.40,
multiwoz_MUL2174_turn4,multiwoz,en,MUL2174,4,468,36.72,very_long,non-streaming,0.0000,0.0000,2247.89,
multiwoz_MUL2174_turn4,multiwoz,en,MUL2174,4,468,36.72,very_long,streaming,0.0745,0.0305,536.56,
crosswoz_7310_turn3,crosswoz,zh,7310,3,178,36.76,very_long,non-streaming,0.0000,0.0000,3127.03,
crosswoz_7310_turn3,crosswoz,zh,7310,3,178,36.76,very_long,streaming,0.0133,0.0467,641.19,
multiwoz_PMUL2034_turn3,multiwoz,en,PMUL2034,3,538,36.79,very_long,non-streaming,0.0000,0.0000,2226.83,
multiwoz_PMUL2034_turn3,multiwoz,en,PMUL2034,3,538,36.79,very_long,streaming,0.3238,0.0971,1046.08,
crosswoz_12299_turn3,crosswoz,zh,12299,3,178,36.83,very_long,non-streaming,0.0000,0.0000,2972.50,
crosswoz_12299_turn3,crosswoz,zh,12299,3,178,36.83,very_long,streaming,0.0195,0.0584,878.67,
multiwoz_PMUL3103_turn4,multiwoz,en,PMUL3103,4,502,36.85,very_long,non-streaming,0.0000,0.0000,2329.18,
multiwoz_PMUL3103_turn4,multiwoz,en,PMUL3103,4,502,36.85,very_long,streaming,0.0625,0.0307,1457.52,
multiwoz_PMUL2319_turn3,multiwoz,en,PMUL2319,3,540,37.38,very_long,non-streaming,0.0000,0.0000,2320.84,
multiwoz_PMUL2319_turn3,multiwoz,en,PMUL2319,3,540,37.38,very_long,streaming,0.0187,0.0038,551.08,
crosswoz_9956_turn5,crosswoz,zh,9956,5,177,37.65,very_long,non-streaming,0.0000,0.0000,3098.02,
crosswoz_9956_turn5,crosswoz,zh,9956,5,177,37.65,very_long,streaming,0.0203,0.0676,517.40,
